timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778504068630,104,POST Login,200,,Calendar Day Users 1-5,text,true,,37604,1048,7,7,http://localhost:8080/dashboard,81,0,0
1778504068630,81,POST Login-0,302,,Calendar Day Users 1-5,,true,,400,455,7,7,http://localhost:8080/login,81,0,0
1778504068711,3,POST Login-1,302,,Calendar Day Users 1-5,,true,,356,292,7,7,http://localhost:8080/,3,0,0
1778504068714,20,POST Login-2,200,,Calendar Day Users 1-5,text,true,,36848,301,7,7,http://localhost:8080/dashboard,15,0,0
1778504068630,108,POST Login,200,,Calendar Day Users 1-4,text,true,,37604,1048,7,7,http://localhost:8080/dashboard,80,0,0
1778504068630,80,POST Login-0,302,,Calendar Day Users 1-4,,true,,400,455,7,7,http://localhost:8080/login,80,0,0
1778504068710,4,POST Login-1,302,,Calendar Day Users 1-4,,true,,356,292,7,7,http://localhost:8080/,4,0,0
1778504068714,24,POST Login-2,200,,Calendar Day Users 1-4,text,true,,36848,301,7,7,http://localhost:8080/dashboard,17,0,0
1778504068629,109,POST Login,200,,Calendar Day Users 1-2,text,true,,37604,1048,7,7,http://localhost:8080/dashboard,79,0,0
1778504068629,79,POST Login-0,302,,Calendar Day Users 1-2,,true,,400,455,7,7,http://localhost:8080/login,79,0,0
1778504068709,4,POST Login-1,302,,Calendar Day Users 1-2,,true,,356,292,7,7,http://localhost:8080/,4,0,0
1778504068713,25,POST Login-2,200,,Calendar Day Users 1-2,text,true,,36848,301,7,7,http://localhost:8080/dashboard,17,0,0
1778504068700,61,GET Calendar Day,200,,Calendar Day Users 1-7,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,42,0,0
1778504068716,58,GET Calendar Day,200,,Calendar Day Users 1-6,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,42,0,0
1778504068762,13,GET Login Page,200,,Calendar Day Users 1-7,text,true,,21823,244,8,8,http://localhost:8080/login,12,0,0
1778504068761,16,GET Login Page,200,,Calendar Day Users 1-8,text,true,,21823,244,8,8,http://localhost:8080/login,15,0,1
1778504068734,48,GET Calendar Day,200,,Calendar Day Users 1-1,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,36,0,0
1778504068733,49,GET Calendar Day,200,,Calendar Day Users 1-3,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,37,0,0
1778504068734,51,GET Calendar Day,200,,Calendar Day Users 1-5,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,34,0,0
1778504068775,14,GET Login Page,200,,Calendar Day Users 1-6,text,true,,21823,244,8,8,http://localhost:8080/login,13,0,0
1778504068738,51,GET Calendar Day,200,,Calendar Day Users 1-4,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,36,0,0
1778504068783,12,GET Login Page,200,,Calendar Day Users 1-3,text,true,,21823,244,8,8,http://localhost:8080/login,11,0,0
1778504068783,12,GET Login Page,200,,Calendar Day Users 1-1,text,true,,21823,244,8,8,http://localhost:8080/login,11,0,0
1778504068786,11,GET Login Page,200,,Calendar Day Users 1-5,text,true,,21823,244,8,8,http://localhost:8080/login,10,0,0
1778504068790,13,GET Login Page,200,,Calendar Day Users 1-4,text,true,,21823,244,8,8,http://localhost:8080/login,12,0,0
1778504068739,71,GET Calendar Day,200,,Calendar Day Users 1-2,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,54,0,0
1778504068811,11,GET Login Page,200,,Calendar Day Users 1-2,text,true,,21823,244,8,8,http://localhost:8080/login,10,0,0
1778504068776,96,POST Login,200,,Calendar Day Users 1-7,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,72,0,0
